YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Geolocation,DataValue_Suppressed,Suppression_Reason,Latitude,Longitude,DiseaseCategory,MetricType,TimePeriodLength
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,219.2,,207.4,231.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-111.58713063499971 39.360700171000474),False,Not suppressed,39.360700171000474,-111.58713063499971,Cancer,Incidence,4
2015,2019,ND,North Dakota,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-100.11842104899966 47.47531977900047),True,No data available,47.47531977900047,-100.11842104899966,Cancer,Mortality,4
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,447.1,,436.3,458.2,Sex,Male,POINT (-77.036871 38.907192),False,Not suppressed,38.907192,-77.036871,Cancer,Incidence,4
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,142.8,,141.0,144.6,Race/Ethnicity,"Black, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),False,Not suppressed,28.932040377000476,-81.92896053899966,Cancer,Mortality,4
2016,2020,HI,Hawaii,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,2.1,,1.7,2.7,Overall,Overall,POINT (-157.85774940299973 21.304850435000446),False,Not suppressed,21.304850435000446,-157.85774940299973,Cancer,Mortality,4
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",Number,Number,109.0,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),False,Not suppressed,42.27687047000046,-72.08269067499964,Cancer,Mortality,4
2016,2020,NV,Nevada,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,12.7,,11.0,14.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-117.07184056399967 39.493240390000494),False,Not suppressed,39.493240390000494,-117.07184056399967,Cancer,Mortality,4
2016,2020,AZ,Arizona,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Crude Rate,29.0,,28.0,30.1,Race/Ethnicity,"White, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),False,Not suppressed,34.865970280000454,-111.76381127699972,Cancer,Mortality,4
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,397.9,,354.8,444.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-147.72205903599973 64.84507995700051),False,Not suppressed,64.84507995700051,-147.72205903599973,Cancer,Incidence,4
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,,~,,,Sex,Male,POINT (-86.63186076199969 32.84057112200048),True,No data available,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2016,2020,ME,Maine,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,341.0,,294.2,392.7,Race/Ethnicity,"Black, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),False,Not suppressed,45.254228894000505,-68.98503133599962,Cancer,Incidence,4
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,15.6,,14.1,17.2,Race/Ethnicity,"White, non-Hispanic",POINT (-108.10983035299967 43.23554134300048),False,Not suppressed,43.23554134300048,-108.10983035299967,Cancer,Mortality,4
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",Number,Number,,~,,,Sex,Male,POINT (-84.71439026999968 44.6613195430005),True,No data available,44.6613195430005,-84.71439026999968,Cancer,Mortality,4
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,16.8,,15.9,17.8,Sex,Male,POINT (-98.20078122699965 38.34774030000045),False,Not suppressed,38.34774030000045,-98.20078122699965,Cancer,Mortality,4
2015,2019,PR,Puerto Rico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,,~~~~,,,Race/Ethnicity,Hispanic,POINT (-66.590149 18.220833),True,No data available (extended),18.220833,-66.590149,Cancer,Incidence,4
2016,2020,HI,Hawaii,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-157.85774940299973 21.304850435000446),True,No data available,21.304850435000446,-157.85774940299973,Cancer,Mortality,4
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,16.2,,15.5,17.0,Race/Ethnicity,"White, non-Hispanic",POINT (-89.53803082499968 32.745510099000455),False,Not suppressed,32.745510099000455,-89.53803082499968,Cancer,Mortality,4
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,18.0,,17.1,18.9,Race/Ethnicity,"White, non-Hispanic",POINT (-84.77497104799966 37.645970271000465),False,Not suppressed,37.645970271000465,-84.77497104799966,Cancer,Mortality,4
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,166.3,,165.0,167.6,Overall,Overall,POINT (-92.56630005299968 38.635790776000476),False,Not suppressed,38.635790776000476,-92.56630005299968,Cancer,Mortality,4
2015,2019,MS,Mississippi,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,4.1,,3.4,4.9,Race/Ethnicity,"Black, non-Hispanic",POINT (-89.53803082499968 32.745510099000455),False,Not suppressed,32.745510099000455,-89.53803082499968,Cancer,Mortality,4
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,337.2,,310.6,365.4,Race/Ethnicity,Hispanic,POINT (-108.10983035299967 43.23554134300048),False,Not suppressed,43.23554134300048,-108.10983035299967,Cancer,Incidence,4
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,133.0,,129.7,136.4,Race/Ethnicity,Hispanic,POINT (-106.24058098499967 34.52088095200048),False,Not suppressed,34.52088095200048,-106.24058098499967,Cancer,Mortality,4
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),True,No data available,44.6613195430005,-84.71439026999968,Cancer,Mortality,4
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,58.2,,51.0,66.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),False,Not suppressed,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",Number,Number,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-74.27369128799967 40.13057004800049),True,No data available,40.13057004800049,-74.27369128799967,Cancer,Mortality,4
2016,2020,KY,Kentucky,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,18.3,,17.5,19.1,Sex,Female,POINT (-84.77497104799966 37.645970271000465),False,Not suppressed,37.645970271000465,-84.77497104799966,Cancer,Mortality,4
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,843.5,,841.2,845.9,Race/Ethnicity,"White, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),False,Not suppressed,28.932040377000476,-81.92896053899966,Cancer,Incidence,4
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,116.3,,65.9,185.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),False,Not suppressed,47.06652897200047,-109.42442064499971,Cancer,Mortality,4
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,662.0,,628.3,696.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-94.79420050299967 46.35564873600049),False,Not suppressed,46.35564873600049,-94.79420050299967,Cancer,Incidence,4
2015,2019,MS,Mississippi,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",Number,Number,345.0,,,,Overall,Overall,POINT (-89.53803082499968 32.745510099000455),False,Not suppressed,32.745510099000455,-89.53803082499968,Cancer,Mortality,4
2015,2019,WV,West Virginia,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-80.71264013499967 38.66551020200046),True,No data available,38.66551020200046,-80.71264013499967,Cancer,Mortality,4
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",Number,Number,2329.0,,,,Race/Ethnicity,"White, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),False,Not suppressed,34.865970280000454,-111.76381127699972,Cancer,Mortality,4
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,27.1,,24.8,29.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-72.64984095199964 41.56266102000046),False,Not suppressed,41.56266102000046,-72.64984095199964,Cancer,Mortality,4
2015,2019,ME,Maine,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,,~,,,Sex,Male,POINT (-68.98503133599962 45.254228894000505),True,No data available,45.254228894000505,-68.98503133599962,Cancer,Mortality,4
2016,2020,MI,Michigan,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",Number,Number,46223.0,,,,Race/Ethnicity,"White, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),False,Not suppressed,44.6613195430005,-84.71439026999968,Cancer,Incidence,4
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Male,POINT (-92.44568007099969 31.31266064400046),True,No data available,31.31266064400046,-92.44568007099969,Cancer,Mortality,4
2015,2019,ME,Maine,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,29.0,,27.2,30.9,Race/Ethnicity,"White, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),False,Not suppressed,45.254228894000505,-68.98503133599962,Cancer,Mortality,4
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,17.8,,15.8,19.9,Overall,Overall,POINT (-147.72205903599973 64.84507995700051),False,Not suppressed,64.84507995700051,-147.72205903599973,Cancer,Mortality,4
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-89.81637074199966 44.39319117400049),True,No data available,44.39319117400049,-89.81637074199966,Cancer,Incidence,4
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Male,POINT (-111.76381127699972 34.865970280000454),True,No data available,34.865970280000454,-111.76381127699972,Cancer,Mortality,4
2015,2019,TN,Tennessee,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-85.77449091399967 35.68094058000048),True,No data available,35.68094058000048,-85.77449091399967,Cancer,Mortality,4
2015,2019,CA,California,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,14.4,,14.1,14.6,Sex,Male,POINT (-120.99999953799971 37.63864012300047),False,Not suppressed,37.63864012300047,-120.99999953799971,Cancer,Mortality,4
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,,~,,,Sex,Male,POINT (-75.57774116799965 39.008830667000495),True,No data available,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,16.8,,15.9,17.7,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.60926011099963 39.29058096400047),False,Not suppressed,39.29058096400047,-76.60926011099963,Cancer,Mortality,4
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),True,No data available,38.635790776000476,-92.56630005299968,Cancer,Mortality,4
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,10.1,,9.7,10.6,Sex,Female,POINT (-94.79420050299967 46.35564873600049),False,Not suppressed,46.35564873600049,-94.79420050299967,Cancer,Mortality,4
2015,2019,NY,New York,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,42.7,,42.1,43.3,Sex,Male,POINT (-75.54397042699964 42.82700103200045),False,Not suppressed,42.82700103200045,-75.54397042699964,Cancer,Mortality,4
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,322.8,,297.1,350.0,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),False,Not suppressed,34.74865012400045,-92.27449074299966,Cancer,Incidence,4
2016,2020,AZ,Arizona,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,14.1,,11.5,17.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),False,Not suppressed,34.865970280000454,-111.76381127699972,Cancer,Mortality,4
2016,2020,NE,Nebraska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,151.2,,118.7,189.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-99.36572062299967 41.6410409880005),False,Not suppressed,41.6410409880005,-99.36572062299967,Cancer,Mortality,4
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-89.53803082499968 32.745510099000455),True,No data available,32.745510099000455,-89.53803082499968,Cancer,Mortality,4
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,50.9,,47.3,54.6,Race/Ethnicity,"Black, non-Hispanic",POINT (-84.77497104799966 37.645970271000465),False,Not suppressed,37.645970271000465,-84.77497104799966,Cancer,Mortality,4
2015,2019,US,United States,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,10.9,,10.7,11.0,Race/Ethnicity,Hispanic,,False,Not suppressed,,,Cancer,Mortality,4
2015,2019,NV,Nevada,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,35.7,,32.3,39.4,Race/Ethnicity,"Black, non-Hispanic",POINT (-117.07184056399967 39.493240390000494),False,Not suppressed,39.493240390000494,-117.07184056399967,Cancer,Mortality,4
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,20.4,,14.6,27.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-100.3735306369997 44.353130053000484),False,Not suppressed,44.353130053000484,-100.3735306369997,Cancer,Mortality,4
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,348.5,,264.4,448.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),False,Not suppressed,47.06652897200047,-109.42442064499971,Cancer,Incidence,4
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",Number,Number,32.0,,,,Race/Ethnicity,"White, non-Hispanic",POINT (-94.79420050299967 46.35564873600049),False,Not suppressed,46.35564873600049,-94.79420050299967,Cancer,Mortality,4
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,17.4,,16.7,18.0,Overall,Overall,POINT (-94.79420050299967 46.35564873600049),False,Not suppressed,46.35564873600049,-94.79420050299967,Cancer,Mortality,4
2015,2019,IA,Iowa,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,9.7,,6.5,13.7,Race/Ethnicity,Hispanic,POINT (-93.81649055599968 42.46940091300047),False,Not suppressed,42.46940091300047,-93.81649055599968,Cancer,Mortality,4
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,42.6,,40.2,45.2,Sex,Female,POINT (-109.42442064499971 47.06652897200047),False,Not suppressed,47.06652897200047,-109.42442064499971,Cancer,Mortality,4
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,3.6,,3.1,4.2,Race/Ethnicity,"Black, non-Hispanic",POINT (-88.99771017799969 40.48501028300046),False,Not suppressed,40.48501028300046,-88.99771017799969,Cancer,Mortality,4
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,240.7,,234.4,247.0,Sex,Male,POINT (-75.57774116799965 39.008830667000495),False,Not suppressed,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,490.1,,485.1,495.0,Race/Ethnicity,"Black, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),False,Not suppressed,31.31266064400046,-92.44568007099969,Cancer,Incidence,4
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,181.1,,179.6,182.5,Sex,Female,POINT (-88.99771017799969 40.48501028300046),False,Not suppressed,40.48501028300046,-88.99771017799969,Cancer,Mortality,4
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,34.2,,33.4,35.0,Sex,Male,POINT (-111.76381127699972 34.865970280000454),False,Not suppressed,34.865970280000454,-111.76381127699972,Cancer,Mortality,4
2016,2020,MI,Michigan,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",Number,Number,191.0,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),False,Not suppressed,44.6613195430005,-84.71439026999968,Cancer,Mortality,4
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-111.58713063499971 39.360700171000474),True,No data available,39.360700171000474,-111.58713063499971,Cancer,Mortality,4
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,,~,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),True,No data available,47.06652897200047,-109.42442064499971,Cancer,Mortality,4
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,154.2,,152.9,155.5,Race/Ethnicity,"White, non-Hispanic",POINT (-78.45789046299967 37.54268067400045),False,Not suppressed,37.54268067400045,-78.45789046299967,Cancer,Mortality,4
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,14.4,,10.3,19.3,Race/Ethnicity,Hispanic,POINT (-92.44568007099969 31.31266064400046),False,Not suppressed,31.31266064400046,-92.44568007099969,Cancer,Mortality,4
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,38.4,,37.4,39.4,Sex,Female,POINT (-94.79420050299967 46.35564873600049),False,Not suppressed,46.35564873600049,-94.79420050299967,Cancer,Mortality,4
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,587.6,,556.8,619.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),False,Not suppressed,47.06652897200047,-109.42442064499971,Cancer,Incidence,4
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Male,POINT (-74.27369128799967 40.13057004800049),True,No data available,40.13057004800049,-74.27369128799967,Cancer,Mortality,4
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",Number,Number,17283.0,,,,Overall,Overall,POINT (-83.62758034599966 32.83968109300048),False,Not suppressed,32.83968109300048,-83.62758034599966,Cancer,Mortality,4
2015,2019,ND,North Dakota,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,22.3,,20.2,24.6,Sex,Female,POINT (-100.11842104899966 47.47531977900047),False,Not suppressed,47.47531977900047,-100.11842104899966,Cancer,Mortality,4
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause","per 100,000",Crude Rate,109.7,,66.0,171.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),False,Not suppressed,39.008830667000495,-75.57774116799965,Cancer,Mortality,4
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,18.1,,17.2,19.1,Sex,Male,POINT (-98.20078122699965 38.34774030000045),False,Not suppressed,38.34774030000045,-98.20078122699965,Cancer,Mortality,4
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-147.72205903599973 64.84507995700051),True,No data available,64.84507995700051,-147.72205903599973,Cancer,Mortality,4
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Crude Rate,7.2,,5.8,8.8,Race/Ethnicity,Hispanic,POINT (-92.56630005299968 38.635790776000476),False,Not suppressed,38.635790776000476,-92.56630005299968,Cancer,Mortality,4
2015,2019,CA,California,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,,~,,,Sex,Female,POINT (-120.99999953799971 37.63864012300047),True,No data available,37.63864012300047,-120.99999953799971,Cancer,Mortality,4
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,17.5,,12.7,23.1,Race/Ethnicity,Hispanic,POINT (-111.58713063499971 39.360700171000474),False,Not suppressed,39.360700171000474,-111.58713063499971,Cancer,Mortality,4
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,18.6,,17.8,19.3,Sex,Male,POINT (-86.63186076199969 32.84057112200048),False,Not suppressed,32.84057112200048,-86.63186076199969,Cancer,Mortality,4
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,449.7,,448.0,451.4,Overall,Overall,POINT (-84.71439026999968 44.6613195430005),False,Not suppressed,44.6613195430005,-84.71439026999968,Cancer,Incidence,4
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause","per 100,000",Age-adjusted Rate,34.8,,33.2,36.5,Race/Ethnicity,"Black, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),False,Not suppressed,28.932040377000476,-81.92896053899966,Cancer,Mortality,4
2015,2019,OR,Oregon,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,422.3,,418.7,425.9,Sex,Female,POINT (-120.15503132599969 44.56744942400047),False,Not suppressed,44.56744942400047,-120.15503132599969,Cancer,Incidence,4
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,361.5,,343.9,379.6,Race/Ethnicity,Hispanic,POINT (-114.3637300419997 43.682630005000476),False,Not suppressed,43.682630005000476,-114.3637300419997,Cancer,Incidence,4
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,452.4,,451.3,453.5,Overall,Overall,POINT (-81.92896053899966 28.932040377000476),False,Not suppressed,28.932040377000476,-81.92896053899966,Cancer,Incidence,4
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",Number,Number,59.0,,,,Race/Ethnicity,"White, non-Hispanic",POINT (-78.45789046299967 37.54268067400045),False,Not suppressed,37.54268067400045,-78.45789046299967,Cancer,Mortality,4
2015,2019,OK,Oklahoma,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,4.0,,2.6,5.7,Race/Ethnicity,"Black, non-Hispanic",POINT (-97.52107021399968 35.47203135600046),False,Not suppressed,35.47203135600046,-97.52107021399968,Cancer,Mortality,4
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Age-adjusted Rate,25.3,,23.1,27.7,Overall,Overall,POINT (-77.036871 38.907192),False,Not suppressed,38.907192,-77.036871,Cancer,Mortality,4
